,context-size,context_columns,prefix_index,dateset,accuracy,precision,fscore,recall,model_type,prefix_length
231,1,['Resource'],10,helpdesk,0.6875,0.5291666666666666,0.590625,0.6875,transformer-single,2
232,1,['Resource'],11,helpdesk,0.7777777777777778,0.7222222222222222,0.7407407407407407,0.7777777777777778,transformer-single,2
233,1,['Resource'],12,helpdesk,1.0,1.0,1.0,1.0,transformer-single,2
234,1,['Resource'],13,helpdesk,1.0,1.0,1.0,1.0,transformer-single,2
235,1,['Resource'],14,helpdesk,1.0,1.0,1.0,1.0,transformer-single,2
236,1,['Resource'],15,helpdesk,0.8049624239532387,0.7762076879836902,0.7580868227914256,0.8049624239532387,transformer-single,2
237,1,['Resource'],2,helpdesk,0.7140048066419051,0.681033440061297,0.6433138784603634,0.7140048066419051,transformer-single,2
238,1,['Resource'],3,helpdesk,0.8356603341725796,0.8144517205036371,0.8063218996314465,0.8356603341725796,transformer-single,2
239,1,['Resource'],4,helpdesk,0.8438502673796792,0.7975920110830537,0.8061353001310145,0.8438502673796792,transformer-single,2
240,1,['Resource'],5,helpdesk,0.8382541720154044,0.8178135303722703,0.8087649170653275,0.8382541720154044,transformer-single,2
241,1,['Resource'],6,helpdesk,0.8369230769230769,0.7907567472110066,0.8003242589066496,0.8369230769230769,transformer-single,2
242,1,['Resource'],7,helpdesk,0.8389261744966443,0.7873631697950687,0.7983110569519964,0.8389261744966443,transformer-single,2
243,1,['Resource'],8,helpdesk,0.7358490566037735,0.7138364779874214,0.7005703939666204,0.7358490566037735,transformer-single,2
244,1,['Resource'],9,helpdesk,0.75,0.6513605442176872,0.6791743970315398,0.75,transformer-single,2
245,0,[],1,sepsis,0.9151572926596759,0.8731169476870209,0.8881997014487639,0.9151572926596759,transformer-single,7
246,0,[],10,sepsis,0.6424501424501424,0.6228428428411997,0.5965816619418731,0.6424501424501424,transformer-single,7
247,0,[],11,sepsis,0.47392638036809814,0.4778376887874345,0.4244932993032708,0.47392638036809814,transformer-single,7
248,0,[],12,sepsis,0.5421052631578948,0.47036348569488223,0.48582479845816806,0.5421052631578948,transformer-single,7
249,0,[],13,sepsis,0.5210084033613446,0.42825017363994855,0.45681095238095093,0.5210084033613446,transformer-single,7
250,0,[],14,sepsis,0.5491183879093199,0.4691280794558998,0.4874120419405884,0.5491183879093199,transformer-single,7
251,0,[],15,sepsis,0.5077399380804953,0.4241870474282132,0.4542145884907767,0.5077399380804953,transformer-single,7
252,0,[],16,sepsis,0.562992125984252,0.4585924142855348,0.49754503207119366,0.562992125984252,transformer-single,7
253,0,[],17,sepsis,0.5613207547169812,0.5005141177727194,0.5187107259549175,0.5613207547169812,transformer-single,7
254,0,[],18,sepsis,0.5414364640883977,0.5069996883735916,0.5121709508487136,0.5414364640883977,transformer-single,7
255,0,[],19,sepsis,0.45625,0.40173139543205333,0.4048012258444894,0.45625,transformer-single,7
256,0,[],2,sepsis,0.8608198284080076,0.7990034896071783,0.8170763362706627,0.8608198284080076,transformer-single,7
257,0,[],20,sepsis,0.5673758865248227,0.5198664636712196,0.5272341480081133,0.5673758865248227,transformer-single,7
258,0,[],3,sepsis,0.38362919132149903,0.44850404594963517,0.2727566995862805,0.38362919132149903,transformer-single,7
259,0,[],4,sepsis,0.581441263573544,0.5551908413968278,0.5204540439156057,0.581441263573544,transformer-single,7
260,0,[],5,sepsis,0.759453781512605,0.7139823428790246,0.7283440949449665,0.759453781512605,transformer-single,7
261,0,[],6,sepsis,0.6793478260869565,0.6750606581100049,0.6088534654010127,0.6793478260869565,transformer-single,7
262,0,[],7,sepsis,0.8275475923852184,0.8354464366083072,0.8088969710758432,0.8275475923852184,transformer-single,7
263,0,[],8,sepsis,0.776796973518285,0.7359722176784247,0.741433424616797,0.776796973518285,transformer-single,7
264,0,[],9,sepsis,0.375,0.42381606531700716,0.3046586883053534,0.375,transformer-single,7
265,1,['org:group'],1,sepsis,0.9122974261201144,0.8626421190520399,0.8822992360630746,0.9122974261201144,transformer-single,14
266,1,['org:group'],10,sepsis,0.6396011396011396,0.6194211839794357,0.6085444468432283,0.6396011396011396,transformer-single,14
267,1,['org:group'],11,sepsis,0.5322085889570553,0.5618722503761041,0.5215255893465843,0.5322085889570553,transformer-single,14
268,1,['org:group'],12,sepsis,0.5578947368421052,0.5427606505570637,0.534506127541032,0.5578947368421052,transformer-single,14
269,1,['org:group'],13,sepsis,0.542016806722689,0.5114823013211107,0.5152670964283135,0.542016806722689,transformer-single,14
270,1,['org:group'],14,sepsis,0.5717884130982368,0.5710806785244377,0.5543819259276793,0.5717884130982368,transformer-single,14
271,1,['org:group'],15,sepsis,0.5386996904024768,0.5045752274125976,0.5044568725982826,0.5386996904024768,transformer-single,14
272,1,['org:group'],16,sepsis,0.5393700787401575,0.4959060832636562,0.4984319047095203,0.5393700787401575,transformer-single,14
273,1,['org:group'],17,sepsis,0.5943396226415094,0.5628506938661941,0.5547956138035262,0.5943396226415094,transformer-single,14
274,1,['org:group'],18,sepsis,0.574585635359116,0.5740081620424743,0.5492465187027752,0.574585635359116,transformer-single,14
275,1,['org:group'],19,sepsis,0.5,0.45446789321789327,0.452531241403524,0.5,transformer-single,14
276,1,['org:group'],2,sepsis,0.8617731172545281,0.8108712849830766,0.817836859563277,0.8617731172545281,transformer-single,14
277,1,['org:group'],20,sepsis,0.6099290780141844,0.5664540368545374,0.5744187324287449,0.6099290780141844,transformer-single,14
278,1,['org:group'],3,sepsis,0.378698224852071,0.42143298501921445,0.2827314526939412,0.378698224852071,transformer-single,14
279,1,['org:group'],4,sepsis,0.5853899308983218,0.6115877507094134,0.5380869350146106,0.5853899308983218,transformer-single,14
280,1,['org:group'],5,sepsis,0.7510504201680672,0.6958471241604007,0.7158196783938233,0.7510504201680672,transformer-single,14
281,1,['org:group'],6,sepsis,0.675,0.6505926720175792,0.6236127998971575,0.675,transformer-single,14
282,1,['org:group'],7,sepsis,0.8253079507278835,0.8094171436430075,0.8051419680822021,0.8253079507278835,transformer-single,14
283,1,['org:group'],8,sepsis,0.7843631778058008,0.7452858524629475,0.7475642869337682,0.7843631778058008,transformer-single,14
284,1,['org:group'],9,sepsis,0.4295212765957447,0.4208691823933673,0.3911863460318516,0.4295212765957447,transformer-single,14
285,0,[],1,helpdesk,0.8432998690528154,0.8199497154376718,0.7962400665550723,0.8432998690528154,dense-single,2
286,0,[],10,helpdesk,0.6875,0.5291666666666666,0.590625,0.6875,dense-single,2
287,0,[],11,helpdesk,0.6666666666666666,0.5925925925925927,0.6111111111111112,0.6666666666666666,dense-single,2
288,0,[],12,helpdesk,0.8,0.7,0.7333333333333333,0.8,dense-single,2
289,0,[],13,helpdesk,1.0,1.0,1.0,1.0,dense-single,2
290,0,[],14,helpdesk,1.0,1.0,1.0,1.0,dense-single,2
291,0,[],15,helpdesk,0.795240367410235,0.7151354827865459,0.7302164603178082,0.795240367410235,dense-single,2
292,0,[],2,helpdesk,0.707450294953026,0.5330126009460854,0.6065022325624165,0.707450294953026,dense-single,2
293,0,[],3,helpdesk,0.8168917372396429,0.7769613230319796,0.7644767054387295,0.8168917372396429,dense-single,2
294,0,[],4,helpdesk,0.8336898395721926,0.7711301309972203,0.7812814800846914,0.8336898395721926,dense-single,2
295,0,[],5,helpdesk,0.8125802310654685,0.7050554451877793,0.7504936443959196,0.8125802310654685,dense-single,2
296,0,[],6,helpdesk,0.8307692307692308,0.7344244875399225,0.7754733132752408,0.8307692307692308,dense-single,2
297,0,[],7,helpdesk,0.7919463087248322,0.688344758281592,0.7299983741091124,0.7919463087248322,dense-single,2
298,0,[],8,helpdesk,0.6981132075471698,0.5540281521413596,0.6061663087190279,0.6981132075471698,dense-single,2
299,0,[],9,helpdesk,0.7142857142857143,0.5586734693877551,0.6180272108843538,0.7142857142857143,dense-single,2
300,1,['org:resource'],1,bpi_challenge_2012,0.99992359996944,0.99992359996944,0.99992359996944,0.99992359996944,dense-multiple,1
301,1,['org:resource'],10,bpi_challenge_2012,0.7665005286210542,0.7010101811570463,0.7202646873958607,0.7665005286210542,dense-multiple,1
302,1,['org:resource'],11,bpi_challenge_2012,0.5602094240837696,0.7642752434533737,0.6284937826606611,0.5602094240837696,dense-multiple,1
303,1,['org:resource'],12,bpi_challenge_2012,0.5848755583918315,0.7082455141609225,0.5454083440434166,0.5848755583918315,dense-multiple,1
304,1,['org:resource'],13,bpi_challenge_2012,0.676261319534282,0.6883034341166742,0.6521083751575342,0.676261319534282,dense-multiple,1
305,1,['org:resource'],14,bpi_challenge_2012,0.643662906436629,0.6422068143777875,0.6250328763163643,0.643662906436629,dense-multiple,1
306,1,['org:resource'],15,bpi_challenge_2012,0.6542775824543781,0.6451266818834046,0.639343090240209,0.6542775824543781,dense-multiple,1
307,1,['org:resource'],16,bpi_challenge_2012,0.7278535658780867,0.7211087354402255,0.7082010694207722,0.7278535658780867,dense-multiple,1
308,1,['org:resource'],17,bpi_challenge_2012,0.7025614218504966,0.6830382992480837,0.678943095616416,0.7025614218504966,dense-multiple,1
309,1,['org:resource'],18,bpi_challenge_2012,0.7340425531914894,0.740516301903598,0.7155403908803624,0.7340425531914894,dense-multiple,1
310,1,['org:resource'],19,bpi_challenge_2012,0.722040072859745,0.6901720219130617,0.6952224114026979,0.722040072859745,dense-multiple,1
311,1,['org:resource'],2,bpi_challenge_2012,0.37076934830773933,0.1381923805317154,0.20113201101904324,0.37076934830773933,dense-multiple,1
312,1,['org:resource'],20,bpi_challenge_2012,0.7465831435079726,0.7482514763947982,0.724221286277579,0.7465831435079726,dense-multiple,1
313,1,['org:resource'],3,bpi_challenge_2012,0.9997929606625259,0.9997929606625259,0.9997929606625259,0.9997929606625259,dense-multiple,1
314,1,['org:resource'],4,bpi_challenge_2012,0.5907867494824016,0.43290110723137804,0.4806184226141529,0.5907867494824016,dense-multiple,1
315,1,['org:resource'],5,bpi_challenge_2012,0.7026915113871636,0.6784032578855312,0.6335555990252659,0.7026915113871636,dense-multiple,1
316,1,['org:resource'],6,bpi_challenge_2012,0.5240847784200385,0.36050765905145193,0.392819931488043,0.5240847784200385,dense-multiple,1
317,1,['org:resource'],7,bpi_challenge_2012,0.5431851555199573,0.6433881904634365,0.543480335705377,0.5431851555199573,dense-multiple,1
318,1,['org:resource'],8,bpi_challenge_2012,0.6957978500628228,0.6295512115203936,0.634126701142525,0.6957978500628228,dense-multiple,1
319,1,['org:resource'],9,bpi_challenge_2012,0.7361787453451734,0.7864100136087667,0.7320717640688722,0.7361787453451734,dense-multiple,1
320,1,['Resource'],1,helpdesk,0.8432998690528154,0.8198306507841058,0.7962986530118165,0.8432998690528154,dense-single,2
321,1,['Resource'],10,helpdesk,0.6875,0.5291666666666666,0.590625,0.6875,dense-single,2
322,1,['Resource'],11,helpdesk,0.7777777777777778,0.7222222222222222,0.7407407407407407,0.7777777777777778,dense-single,2
323,1,['Resource'],12,helpdesk,1.0,1.0,1.0,1.0,dense-single,2
324,1,['Resource'],13,helpdesk,1.0,1.0,1.0,1.0,dense-single,2
325,1,['Resource'],14,helpdesk,1.0,1.0,1.0,1.0,dense-single,2
326,1,['Resource'],15,helpdesk,0.8063938924012883,0.7781624872031454,0.7622560803807463,0.8063938924012883,dense-single,2
327,1,['Resource'],2,helpdesk,0.7116014856893161,0.6701955370465861,0.6507376724065603,0.7116014856893161,dense-single,2
328,1,['Resource'],3,helpdesk,0.8402380407415885,0.8270964260473254,0.8102870609384654,0.8402380407415885,dense-single,2
329,1,['Resource'],4,helpdesk,0.8502673796791443,0.8128574440469264,0.8155751637143034,0.8502673796791443,dense-single,2
330,1,['Resource'],5,helpdesk,0.8356867779204108,0.8116994318556381,0.8026735009595649,0.8356867779204108,dense-single,2
331,1,['Resource'],6,helpdesk,0.8461538461538461,0.7920790188323847,0.8061308505496786,0.8461538461538461,dense-single,2
332,1,['Resource'],7,helpdesk,0.8322147651006712,0.7897547752068084,0.7932798465516585,0.8322147651006712,dense-single,2
333,1,['Resource'],8,helpdesk,0.7547169811320755,0.7448637316561845,0.717764773147681,0.7547169811320755,dense-single,2
334,1,['Resource'],9,helpdesk,0.75,0.6513605442176872,0.6791743970315398,0.75,dense-single,2
335,1,['Resource'],1,helpdesk,0.8430816237450894,0.8201127451819602,0.7959459148871728,0.8430816237450894,dense-multiple,1
336,1,['Resource'],10,helpdesk,0.6875,0.5291666666666666,0.590625,0.6875,dense-multiple,1
337,1,['Resource'],11,helpdesk,0.7777777777777778,0.7222222222222222,0.7407407407407407,0.7777777777777778,dense-multiple,1
338,1,['Resource'],12,helpdesk,1.0,1.0,1.0,1.0,dense-multiple,1
339,1,['Resource'],13,helpdesk,1.0,1.0,1.0,1.0,dense-multiple,1
340,1,['Resource'],14,helpdesk,1.0,1.0,1.0,1.0,dense-multiple,1
341,1,['Resource'],15,helpdesk,0.8007276631277586,0.7352065242568729,0.7422020872305257,0.8007276631277586,dense-multiple,1
342,1,['Resource'],2,helpdesk,0.7081057461219139,0.5683843860895745,0.6082386943235548,0.7081057461219139,dense-multiple,1
343,1,['Resource'],3,helpdesk,0.8267338063630121,0.7808993486068708,0.788243964376368,0.8267338063630121,dense-multiple,1
344,1,['Resource'],4,helpdesk,0.8433155080213903,0.7874265462099902,0.8004482119439458,0.8433155080213903,dense-multiple,1
345,1,['Resource'],5,helpdesk,0.8318356867779204,0.7984852857023442,0.7888403362390192,0.8318356867779204,dense-multiple,1
346,1,['Resource'],6,helpdesk,0.8369230769230769,0.8024119196247996,0.7925171429456874,0.8369230769230769,dense-multiple,1
347,1,['Resource'],7,helpdesk,0.8322147651006712,0.7975956374538568,0.7931923016836088,0.8322147651006712,dense-multiple,1
348,1,['Resource'],8,helpdesk,0.7547169811320755,0.738364779874214,0.7124070897655803,0.7547169811320755,dense-multiple,1
349,1,['Resource'],9,helpdesk,0.75,0.6513605442176872,0.6791743970315398,0.75,dense-multiple,1
350,0,[],1,helpdesk,0.8432998690528154,0.8199497154376718,0.7962400665550723,0.8432998690528154,transformer-single,4
351,0,[],10,helpdesk,0.75,0.6333333333333333,0.678125,0.75,transformer-single,4
352,0,[],11,helpdesk,0.7777777777777778,0.7222222222222222,0.7407407407407407,0.7777777777777778,transformer-single,4
353,0,[],12,helpdesk,1.0,1.0,1.0,1.0,transformer-single,4
354,0,[],13,helpdesk,1.0,1.0,1.0,1.0,transformer-single,4
355,0,[],14,helpdesk,1.0,1.0,1.0,1.0,transformer-single,4
356,0,[],15,helpdesk,0.7962543242276034,0.7438565521080108,0.7352522572955482,0.7962543242276034,transformer-single,4
357,0,[],2,helpdesk,0.7083242298448765,0.6180037712008568,0.6077696065750978,0.7083242298448765,transformer-single,4
358,0,[],3,helpdesk,0.8159761959258411,0.7756744845099445,0.7633777749380986,0.8159761959258411,transformer-single,4
359,0,[],4,helpdesk,0.8310160427807487,0.767275472696589,0.7918005019324531,0.8310160427807487,transformer-single,4
360,0,[],5,helpdesk,0.8151476251604621,0.7714887454871523,0.7863968845739157,0.8151476251604621,transformer-single,4
361,0,[],6,helpdesk,0.8461538461538461,0.7865157765521861,0.8104307428321499,0.8461538461538461,transformer-single,4
362,0,[],7,helpdesk,0.8523489932885906,0.8311153988259671,0.8245662968159932,0.8523489932885906,transformer-single,4
363,0,[],8,helpdesk,0.7547169811320755,0.7284162378502,0.7114067582436062,0.7547169811320755,transformer-single,4
364,0,[],9,helpdesk,0.7142857142857143,0.6241496598639455,0.6488095238095238,0.7142857142857143,transformer-single,4
365,1,['org:group'],1,sepsis,0.9180171591992373,0.8716904190202635,0.8891947661235237,0.9180171591992373,transformer-single,7
366,1,['org:group'],10,sepsis,0.6609686609686609,0.6303125756055772,0.6289759593941738,0.6609686609686609,transformer-single,7
367,1,['org:group'],11,sepsis,0.5429447852760736,0.5341313946732992,0.5262235523859762,0.5429447852760736,transformer-single,7
368,1,['org:group'],12,sepsis,0.5666666666666667,0.5197460295705661,0.5305842551361345,0.5666666666666667,transformer-single,7
369,1,['org:group'],13,sepsis,0.5168067226890757,0.46062999612207994,0.47243502257418785,0.5168067226890757,transformer-single,7
370,1,['org:group'],14,sepsis,0.5793450881612091,0.5316726372362991,0.5323976078005997,0.5793450881612091,transformer-single,7
371,1,['org:group'],15,sepsis,0.5386996904024768,0.5084466304914722,0.49176668619976305,0.5386996904024768,transformer-single,7
372,1,['org:group'],16,sepsis,0.5551181102362205,0.4946386868050162,0.5095381418057019,0.5551181102362205,transformer-single,7
373,1,['org:group'],17,sepsis,0.5518867924528302,0.5084086763198549,0.5110246888223465,0.5518867924528302,transformer-single,7
374,1,['org:group'],18,sepsis,0.5966850828729282,0.5519752419723342,0.5641539579626064,0.5966850828729282,transformer-single,7
375,1,['org:group'],19,sepsis,0.54375,0.48861327776648017,0.4934116209309337,0.54375,transformer-single,7
376,1,['org:group'],2,sepsis,0.8636796949475691,0.8134004781896658,0.8228034723955979,0.8636796949475691,transformer-single,7
377,1,['org:group'],20,sepsis,0.6099290780141844,0.5543948958842576,0.5726427525874578,0.6099290780141844,transformer-single,7
378,1,['org:group'],3,sepsis,0.3796844181459566,0.5039709499616932,0.2923322156147528,0.3796844181459566,transformer-single,7
379,1,['org:group'],4,sepsis,0.6150049358341559,0.6034219460832018,0.573055170623601,0.6150049358341559,transformer-single,7
380,1,['org:group'],5,sepsis,0.75,0.7058700985409908,0.7195165207620456,0.75,transformer-single,7
381,1,['org:group'],6,sepsis,0.6728260869565217,0.6729799534914612,0.6130791694495977,0.6728260869565217,transformer-single,7
382,1,['org:group'],7,sepsis,0.8275475923852184,0.8187209620672965,0.806040667796921,0.8275475923852184,transformer-single,7
383,1,['org:group'],8,sepsis,0.7717528373266078,0.7277265364332208,0.7361063892094182,0.7717528373266078,transformer-single,7
384,1,['org:group'],9,sepsis,0.41888297872340424,0.3847119934697532,0.3869881417299853,0.41888297872340424,transformer-single,7
385,1,['org:group'],1,sepsis,0.9132507149666349,0.8714123764400283,0.8860569443012404,0.9132507149666349,dense-multiple,14
386,1,['org:group'],10,sepsis,0.6410256410256411,0.6000251173247512,0.6056269189623513,0.6410256410256411,dense-multiple,14
387,1,['org:group'],11,sepsis,0.5552147239263804,0.5420285158096474,0.5300370422883705,0.5552147239263804,dense-multiple,14
388,1,['org:group'],12,sepsis,0.5473684210526316,0.505023447648025,0.5101981946278293,0.5473684210526316,dense-multiple,14
389,1,['org:group'],13,sepsis,0.5399159663865546,0.515822343851806,0.5143295107646739,0.5399159663865546,dense-multiple,14
390,1,['org:group'],14,sepsis,0.6045340050377834,0.5755300947278537,0.5700380463641677,0.6045340050377834,dense-multiple,14
391,1,['org:group'],15,sepsis,0.5325077399380805,0.5082313642549755,0.5055933128694396,0.5325077399380805,dense-multiple,14
392,1,['org:group'],16,sepsis,0.5669291338582677,0.5264943619372754,0.5253071668534065,0.5669291338582677,dense-multiple,14
393,1,['org:group'],17,sepsis,0.5849056603773585,0.5713387759583411,0.5358213914753186,0.5849056603773585,dense-multiple,14
394,1,['org:group'],18,sepsis,0.5966850828729282,0.5626159471326501,0.5608659858000439,0.5966850828729282,dense-multiple,14
395,1,['org:group'],19,sepsis,0.45625,0.39219522664835166,0.40480352260331226,0.45625,dense-multiple,14
396,1,['org:group'],2,sepsis,0.8646329837940896,0.8126623492350888,0.8237588023993409,0.8646329837940896,dense-multiple,14
397,1,['org:group'],20,sepsis,0.6312056737588653,0.5807276456681965,0.5864352703662139,0.6312056737588653,dense-multiple,14
398,1,['org:group'],3,sepsis,0.3599605522682446,0.48614778904098455,0.2748090273828357,0.3599605522682446,dense-multiple,14
399,1,['org:group'],4,sepsis,0.5893385982230998,0.6489759840119235,0.5435671037414395,0.5893385982230998,dense-multiple,14
400,1,['org:group'],5,sepsis,0.7342436974789915,0.702055523342095,0.7020970150177965,0.7342436974789915,dense-multiple,14
401,1,['org:group'],6,sepsis,0.6771739130434783,0.6814258939158749,0.6164948752372298,0.6771739130434783,dense-multiple,14
402,1,['org:group'],7,sepsis,0.8152295632698768,0.8079066867136574,0.8018591762570827,0.8152295632698768,dense-multiple,14
403,1,['org:group'],8,sepsis,0.7831021437578815,0.7412954169452562,0.7460463592836358,0.7831021437578815,dense-multiple,14
404,1,['org:group'],9,sepsis,0.4029255319148936,0.3933846555758358,0.37251473487910636,0.4029255319148936,dense-multiple,14
405,1,['org:resource'],1,bpi_challenge_2012,0.99992359996944,0.99992359996944,0.99992359996944,0.99992359996944,transformer-single,174
406,1,['org:resource'],10,bpi_challenge_2012,0.8823440567890046,0.8273554235913114,0.8448229164374338,0.8823440567890046,transformer-single,174
407,1,['org:resource'],11,bpi_challenge_2012,0.9267015706806283,0.888500910368761,0.9021834908396944,0.9267015706806283,transformer-single,174
408,1,['org:resource'],12,bpi_challenge_2012,0.9197511167836631,0.8811965190497472,0.8939463127125925,0.9197511167836631,transformer-single,174
409,1,['org:resource'],13,bpi_challenge_2012,0.8976390685640362,0.8472031890180525,0.8662346521016325,0.8976390685640362,transformer-single,174
410,1,['org:resource'],14,bpi_challenge_2012,0.9435965494359655,0.9161479041326739,0.9255050606639773,0.9435965494359655,transformer-single,174
411,1,['org:resource'],15,bpi_challenge_2012,0.9092583291478319,0.8681158950282543,0.8810888571688383,0.9092583291478319,transformer-single,174
412,1,['org:resource'],16,bpi_challenge_2012,0.9440511137972716,0.9261432989666725,0.9305060980841623,0.9440511137972716,transformer-single,174
413,1,['org:resource'],17,bpi_challenge_2012,0.8935354591392228,0.8711310243498599,0.8671461846251592,0.8935354591392228,transformer-single,174
414,1,['org:resource'],18,bpi_challenge_2012,0.9311215290299315,0.9164159992756634,0.9166955928907468,0.9311215290299315,transformer-single,174
415,1,['org:resource'],19,bpi_challenge_2012,0.8832422586520947,0.87350172634413,0.8625742505501871,0.8832422586520947,transformer-single,174
416,1,['org:resource'],2,bpi_challenge_2012,0.356100542440217,0.12766550133868165,0.1877042778289854,0.356100542440217,transformer-single,174
417,1,['org:resource'],20,bpi_challenge_2012,0.931283219438117,0.924002908801657,0.9208228696604861,0.931283219438117,transformer-single,174
418,1,['org:resource'],3,bpi_challenge_2012,0.999896480331263,0.999896480331263,0.999896480331263,0.999896480331263,transformer-single,174
419,1,['org:resource'],4,bpi_challenge_2012,0.727743271221532,0.6243028955579724,0.6447685585620213,0.727743271221532,transformer-single,174
420,1,['org:resource'],5,bpi_challenge_2012,0.7875776397515528,0.7324467896404449,0.7014749080472892,0.7875776397515528,transformer-single,174
421,1,['org:resource'],6,bpi_challenge_2012,0.8308285163776493,0.7969620675885271,0.7924575238842195,0.8308285163776493,transformer-single,174
422,1,['org:resource'],7,bpi_challenge_2012,0.8583633693765852,0.7664178030699205,0.7958890411485703,0.8583633693765852,transformer-single,174
423,1,['org:resource'],8,bpi_challenge_2012,0.8116710875331565,0.7401718253218149,0.7436512942845053,0.8116710875331565,transformer-single,174
424,1,['org:resource'],9,bpi_challenge_2012,0.8835577198510456,0.8255219367528811,0.8461382999900854,0.8835577198510456,transformer-single,174
425,0,[],1,sepsis,0.9132507149666349,0.8614325247061252,0.8813103725502681,0.9132507149666349,transformer-single,169
426,0,[],10,sepsis,0.6054131054131054,0.6189311520151796,0.5713975588427496,0.6054131054131054,transformer-single,169
427,0,[],11,sepsis,0.4708588957055215,0.4687935010767715,0.439504418854599,0.4708588957055215,transformer-single,169
428,0,[],12,sepsis,0.512280701754386,0.4455349152380198,0.4628929533667602,0.512280701754386,transformer-single,169
429,0,[],13,sepsis,0.5042016806722689,0.4862307707896177,0.4787737675534658,0.5042016806722689,transformer-single,169
430,0,[],14,sepsis,0.5642317380352645,0.5300031311681072,0.5310776867132205,0.5642317380352645,transformer-single,169
431,0,[],15,sepsis,0.5201238390092879,0.49237266590291895,0.4828978757917326,0.5201238390092879,transformer-single,169
432,0,[],16,sepsis,0.5078740157480315,0.45060181560474094,0.4645655715704035,0.5078740157480315,transformer-single,169
433,0,[],17,sepsis,0.5801886792452831,0.5453056785065444,0.5396018227956756,0.5801886792452831,transformer-single,169
434,0,[],18,sepsis,0.5303867403314917,0.5070538060251362,0.49439981971416536,0.5303867403314917,transformer-single,169
435,0,[],19,sepsis,0.48125,0.431489448051948,0.43031051959500594,0.48125,transformer-single,169
436,0,[],2,sepsis,0.8570066730219257,0.7962274542006265,0.8123790425097119,0.8570066730219257,transformer-single,169
437,0,[],20,sepsis,0.5460992907801419,0.5134368783304953,0.5046087406073679,0.5460992907801419,transformer-single,169
438,0,[],3,sepsis,0.4151873767258383,0.45132139874728516,0.3174264195706221,0.4151873767258383,transformer-single,169
439,0,[],4,sepsis,0.56071076011846,0.5751676589447955,0.5379978592642073,0.56071076011846,transformer-single,169
440,0,[],5,sepsis,0.7184873949579832,0.6758805175249456,0.6831582795275765,0.7184873949579832,transformer-single,169
441,0,[],6,sepsis,0.6641304347826087,0.6610098470914023,0.6085030579444988,0.6641304347826087,transformer-single,169
442,0,[],7,sepsis,0.7883538633818589,0.7907672692551817,0.761849766752446,0.7883538633818589,transformer-single,169
443,0,[],8,sepsis,0.7667087011349306,0.7041839434929676,0.719726427244529,0.7667087011349306,transformer-single,169
444,0,[],9,sepsis,0.40558510638297873,0.465215714052674,0.32846655381336126,0.40558510638297873,transformer-single,169
445,1,['org:group'],1,sepsis,0.9132507149666349,0.86179664263459,0.8838789507028464,0.9132507149666349,transformer-single,169
446,1,['org:group'],10,sepsis,0.6282051282051282,0.5938894251498411,0.5978548850491426,0.6282051282051282,transformer-single,169
447,1,['org:group'],11,sepsis,0.5138036809815951,0.5122845208167468,0.48479635461948123,0.5138036809815951,transformer-single,169
448,1,['org:group'],12,sepsis,0.5491228070175439,0.5049823616094274,0.51195039119796,0.5491228070175439,transformer-single,169
449,1,['org:group'],13,sepsis,0.5399159663865546,0.46159612308579695,0.4865464659303915,0.5399159663865546,transformer-single,169
450,1,['org:group'],14,sepsis,0.5717884130982368,0.5880054411986758,0.5365745118582911,0.5717884130982368,transformer-single,169
451,1,['org:group'],15,sepsis,0.5294117647058824,0.48764908056174144,0.48567560624795586,0.5294117647058824,transformer-single,169
452,1,['org:group'],16,sepsis,0.5708661417322834,0.5456322394106464,0.5178259034387912,0.5708661417322834,transformer-single,169
453,1,['org:group'],17,sepsis,0.5471698113207547,0.5203401725427976,0.5095560763939675,0.5471698113207547,transformer-single,169
454,1,['org:group'],18,sepsis,0.5966850828729282,0.5624635003478385,0.553402000697049,0.5966850828729282,transformer-single,169
455,1,['org:group'],19,sepsis,0.4875,0.43365771198830405,0.44342880524929207,0.4875,transformer-single,169
456,1,['org:group'],2,sepsis,0.8608198284080076,0.804860647490075,0.8180740182748932,0.8608198284080076,transformer-single,169
457,1,['org:group'],20,sepsis,0.5886524822695035,0.5601487165316952,0.5587862759105525,0.5886524822695035,transformer-single,169
458,1,['org:group'],3,sepsis,0.398422090729783,0.5663602712850639,0.3065066708818864,0.398422090729783,transformer-single,169
459,1,['org:group'],4,sepsis,0.579466929911155,0.5562276432868808,0.5283229914368417,0.579466929911155,transformer-single,169
460,1,['org:group'],5,sepsis,0.7289915966386554,0.6856557614427176,0.698164477388654,0.7289915966386554,transformer-single,169
461,1,['org:group'],6,sepsis,0.6706521739130434,0.6694502155052235,0.6104770465772349,0.6706521739130434,transformer-single,169
462,1,['org:group'],7,sepsis,0.7704367301231803,0.7667172015860354,0.754058795457362,0.7704367301231803,transformer-single,169
463,1,['org:group'],8,sepsis,0.755359394703657,0.7191452337854075,0.7219228370922166,0.755359394703657,transformer-single,169
464,1,['org:group'],9,sepsis,0.44680851063829785,0.44339191288018454,0.39007821217728933,0.44680851063829785,transformer-single,169
465,1,['org:group'],1,sepsis,0.9161105815061964,0.8700610302459327,0.8871232461932135,0.9161105815061964,transformer-multiple,7
466,1,['org:group'],10,sepsis,0.6452991452991453,0.6253402243679497,0.6132111533319689,0.6452991452991453,transformer-multiple,7
