,context-size,context_columns,prefix_index,dateset,accuracy,precision,fscore,recall,model_type,token_type
1410,0,[],108,bpi_challenge_2012,0.8636363636363636,0.8752164502164503,0.8613167877873761,0.8636363636363636,transformer-single,Without History
1411,0,[],109,bpi_challenge_2012,0.875,0.835,0.8527777777777779,0.875,transformer-single,Without History
1412,0,[],11,bpi_challenge_2012,0.9274715121650755,0.888781974473803,0.9033581413307367,0.9274715121650755,transformer-single,Without History
1413,0,[],110,bpi_challenge_2012,0.8974358974358975,0.8336182336182335,0.8625775096363331,0.8974358974358975,transformer-single,Without History
1414,0,[],111,bpi_challenge_2012,0.8333333333333334,0.8194444444444444,0.8014169472502807,0.8333333333333334,transformer-single,Without History
1415,0,[],112,bpi_challenge_2012,0.9117647058823529,0.8823529411764706,0.892156862745098,0.9117647058823529,transformer-single,Without History
1416,0,[],113,bpi_challenge_2012,0.8125,0.7916666666666666,0.79375,0.8125,transformer-single,Without History
1417,0,[],114,bpi_challenge_2012,0.84375,0.7953125,0.816468253968254,0.84375,transformer-single,Without History
1418,0,[],115,bpi_challenge_2012,0.8666666666666667,0.8444444444444444,0.8533333333333334,0.8666666666666667,transformer-single,Without History
1419,0,[],116,bpi_challenge_2012,0.9642857142857143,0.9642857142857143,0.9642857142857143,0.9642857142857143,transformer-single,Without History
1420,0,[],117,bpi_challenge_2012,0.9642857142857143,0.9761904761904762,0.9658730158730159,0.9642857142857143,transformer-single,Without History
1421,0,[],118,bpi_challenge_2012,0.96,1.0,0.9788235294117646,0.96,transformer-single,Without History
1422,0,[],119,bpi_challenge_2012,0.9130434782608695,0.8514492753623187,0.8770186335403727,0.9130434782608695,transformer-single,Without History
1423,0,[],12,bpi_challenge_2012,0.9240587109125717,0.8806571373373987,0.8972615319785753,0.9240587109125717,transformer-single,Without History
1424,0,[],120,bpi_challenge_2012,0.8260869565217391,0.7475845410628018,0.7696017537449763,0.8260869565217391,transformer-single,Without History
1425,0,[],121,bpi_challenge_2012,0.7391304347826086,0.782608695652174,0.7595907928388747,0.7391304347826086,transformer-single,Without History
1426,0,[],122,bpi_challenge_2012,0.8181818181818182,0.8011363636363636,0.7969696969696969,0.8181818181818182,transformer-single,Without History
1427,0,[],123,bpi_challenge_2012,0.7727272727272727,0.7556818181818182,0.7545454545454546,0.7727272727272727,transformer-single,Without History
1428,0,[],124,bpi_challenge_2012,0.8571428571428571,0.8333333333333334,0.8412698412698412,0.8571428571428571,transformer-single,Without History
1429,0,[],125,bpi_challenge_2012,0.8421052631578947,0.7969924812030075,0.8178137651821862,0.8421052631578947,transformer-single,Without History
1430,0,[],126,bpi_challenge_2012,0.9444444444444444,0.9629629629629629,0.9407407407407408,0.9444444444444444,transformer-single,Without History
1431,0,[],127,bpi_challenge_2012,0.875,0.875,0.875,0.875,transformer-single,Without History
1432,0,[],128,bpi_challenge_2012,0.8666666666666667,0.9333333333333333,0.8888888888888888,0.8666666666666667,transformer-single,Without History
1433,0,[],129,bpi_challenge_2012,0.8,0.7555555555555556,0.7733333333333333,0.8,transformer-single,Without History
1434,0,[],13,bpi_challenge_2012,0.8688551099611902,0.7914282998875801,0.8234794905881528,0.8688551099611902,transformer-single,Without History
1435,0,[],130,bpi_challenge_2012,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,transformer-single,Without History
1436,0,[],131,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1437,0,[],132,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1438,0,[],133,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1439,0,[],134,bpi_challenge_2012,0.8,0.6666666666666667,0.7212121212121212,0.8,transformer-single,Without History
1440,0,[],135,bpi_challenge_2012,0.9,0.8166666666666668,0.8545454545454545,0.9,transformer-single,Without History
1441,0,[],136,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1442,0,[],137,bpi_challenge_2012,0.8888888888888888,1.0,0.925925925925926,0.8888888888888888,transformer-single,Without History
1443,0,[],138,bpi_challenge_2012,0.7777777777777778,0.6444444444444444,0.6944444444444444,0.7777777777777778,transformer-single,Without History
1444,0,[],139,bpi_challenge_2012,0.8888888888888888,0.8333333333333334,0.8518518518518519,0.8888888888888888,transformer-single,Without History
1445,0,[],14,bpi_challenge_2012,0.9450895819508959,0.9165043453734647,0.9260412815035293,0.9450895819508959,transformer-single,Without History
1446,0,[],140,bpi_challenge_2012,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,transformer-single,Without History
1447,0,[],141,bpi_challenge_2012,0.875,0.78125,0.8214285714285714,0.875,transformer-single,Without History
1448,0,[],142,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1449,0,[],143,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1450,0,[],144,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1451,0,[],145,bpi_challenge_2012,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,transformer-single,Without History
1452,0,[],146,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1453,0,[],147,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1454,0,[],148,bpi_challenge_2012,0.7142857142857143,0.8571428571428571,0.7714285714285715,0.7142857142857143,transformer-single,Without History
1455,0,[],149,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1456,0,[],15,bpi_challenge_2012,0.858195211786372,0.7702830127475956,0.8046107633575039,0.858195211786372,transformer-single,Without History
1457,0,[],150,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1458,0,[],151,bpi_challenge_2012,0.8333333333333334,0.75,0.7777777777777777,0.8333333333333334,transformer-single,Without History
1459,0,[],152,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1460,0,[],153,bpi_challenge_2012,0.8333333333333334,0.7222222222222222,0.7666666666666666,0.8333333333333334,transformer-single,Without History
1461,0,[],154,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1462,0,[],155,bpi_challenge_2012,0.8333333333333334,0.7222222222222222,0.7666666666666666,0.8333333333333334,transformer-single,Without History
1463,0,[],156,bpi_challenge_2012,0.6666666666666666,0.47222222222222215,0.5444444444444444,0.6666666666666666,transformer-single,Without History
1464,0,[],157,bpi_challenge_2012,0.6666666666666666,0.5833333333333334,0.611111111111111,0.6666666666666666,transformer-single,Without History
1465,0,[],158,bpi_challenge_2012,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,transformer-single,Without History
1466,0,[],159,bpi_challenge_2012,0.8,0.8,0.8,0.8,transformer-single,Without History
1467,0,[],16,bpi_challenge_2012,0.9347262994301503,0.9009838986974414,0.9140222073933525,0.9347262994301503,transformer-single,Without History
1468,0,[],160,bpi_challenge_2012,0.4,0.4,0.4,0.4,transformer-single,Without History
1469,0,[],161,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1470,0,[],162,bpi_challenge_2012,0.75,1.0,0.8333333333333333,0.75,transformer-single,Without History
1471,0,[],163,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1472,0,[],164,bpi_challenge_2012,0.6666666666666666,0.5,0.5555555555555555,0.6666666666666666,transformer-single,Without History
1473,0,[],165,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1474,0,[],166,bpi_challenge_2012,0.6666666666666666,1.0,0.7777777777777777,0.6666666666666666,transformer-single,Without History
1475,0,[],167,bpi_challenge_2012,0.5,0.5,0.5,0.5,transformer-single,Without History
1476,0,[],168,bpi_challenge_2012,0.0,0.0,0.0,0.0,transformer-single,Without History
1477,0,[],169,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1478,0,[],17,bpi_challenge_2012,0.8456177034326537,0.7735015956233031,0.7936685701713286,0.8456177034326537,transformer-single,Without History
1479,0,[],170,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1480,0,[],171,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1481,0,[],172,bpi_challenge_2012,0.0,0.0,0.0,0.0,transformer-single,Without History
1482,0,[],173,bpi_challenge_2012,0.0,0.0,0.0,0.0,transformer-single,Without History
1483,0,[],174,bpi_challenge_2012,1.0,1.0,1.0,1.0,transformer-single,Without History
1484,0,[],175,bpi_challenge_2012,0.8432379270201918,0.790078008510444,0.803823411386521,0.8432379270201918,transformer-single,Without History
1485,0,[],18,bpi_challenge_2012,0.9203029210241616,0.8881378250036683,0.8979231676927241,0.9203029210241616,transformer-single,Without History
1486,0,[],19,bpi_challenge_2012,0.8482695810564663,0.798802569808027,0.8089765014896111,0.8482695810564663,transformer-single,Without History
1487,0,[],2,bpi_challenge_2012,0.3531209412483765,0.12545717664582798,0.18491754747631506,0.3531209412483765,transformer-single,Without History
1488,0,[],20,bpi_challenge_2012,0.9083143507972665,0.8791777888805585,0.8865179163152025,0.9083143507972665,transformer-single,Without History
1489,0,[],21,bpi_challenge_2012,0.8406075754662565,0.7993510483551576,0.8021691275294507,0.8406075754662565,transformer-single,Without History
1490,0,[],22,bpi_challenge_2012,0.8872104733131924,0.8573734683700929,0.8635904765148406,0.8872104733131924,transformer-single,Without History
1491,0,[],23,bpi_challenge_2012,0.8613393590797042,0.8307547035484202,0.8311884517425367,0.8613393590797042,transformer-single,Without History
1492,0,[],24,bpi_challenge_2012,0.868398079441292,0.8382214148965902,0.8437872943676898,0.868398079441292,transformer-single,Without History
1493,0,[],25,bpi_challenge_2012,0.8564992115341293,0.8311249828187174,0.8255004611786342,0.8564992115341293,transformer-single,Without History
1494,0,[],26,bpi_challenge_2012,0.842874251497006,0.8086739241465354,0.8150747057037531,0.842874251497006,transformer-single,Without History
1495,0,[],27,bpi_challenge_2012,0.8588089330024814,0.8276871505160484,0.8302185994229847,0.8588089330024814,transformer-single,Without History
1496,0,[],28,bpi_challenge_2012,0.8538461538461538,0.8299791157850607,0.8306362541108956,0.8538461538461538,transformer-single,Without History
1497,0,[],29,bpi_challenge_2012,0.8658032515844585,0.852209895282515,0.8422986750115998,0.8658032515844585,transformer-single,Without History
1498,0,[],3,bpi_challenge_2012,0.999896480331263,0.999896480331263,0.999896480331263,0.999896480331263,transformer-single,Without History
1499,0,[],30,bpi_challenge_2012,0.8506721215663354,0.832953702443045,0.8292763613349005,0.8506721215663354,transformer-single,Without History
1500,0,[],31,bpi_challenge_2012,0.8650646950092421,0.8523935925529331,0.8430060670288245,0.8650646950092421,transformer-single,Without History
1501,0,[],32,bpi_challenge_2012,0.8580814717477004,0.8415342190481779,0.8381540534784621,0.8580814717477004,transformer-single,Without History
1502,0,[],33,bpi_challenge_2012,0.8561026352288488,0.8417437305323777,0.8322166217411031,0.8561026352288488,transformer-single,Without History
1503,0,[],34,bpi_challenge_2012,0.8501291989664083,0.83780506837917,0.8307076878017265,0.8501291989664083,transformer-single,Without History
1504,0,[],35,bpi_challenge_2012,0.8405172413793104,0.8303858149410551,0.816935627872628,0.8405172413793104,transformer-single,Without History
1505,0,[],36,bpi_challenge_2012,0.842607973421927,0.8291712959768377,0.8216550005496734,0.842607973421927,transformer-single,Without History
1506,0,[],37,bpi_challenge_2012,0.8446687143483984,0.8312341411147788,0.8247071838306951,0.8446687143483984,transformer-single,Without History
1507,0,[],38,bpi_challenge_2012,0.8560037523452158,0.8438336288679283,0.8372350065629058,0.8560037523452158,transformer-single,Without History
1508,0,[],39,bpi_challenge_2012,0.8385494287133631,0.8267243489506361,0.8160456265051574,0.8385494287133631,transformer-single,Without History
1509,0,[],4,bpi_challenge_2012,0.7081780538302277,0.5913696606544346,0.6249836203969994,0.7081780538302277,transformer-single,Without History
1510,0,[],40,bpi_challenge_2012,0.8450184501845018,0.833701277779267,0.8268301896180242,0.8450184501845018,transformer-single,Without History
1511,0,[],41,bpi_challenge_2012,0.8455103179029559,0.837905049953057,0.8272184820319823,0.8455103179029559,transformer-single,Without History
1512,0,[],42,bpi_challenge_2012,0.8496420047732697,0.8331432425559899,0.8293597947915117,0.8496420047732697,transformer-single,Without History
1513,0,[],43,bpi_challenge_2012,0.8470290771175727,0.8353213953550485,0.8280371426930715,0.8470290771175727,transformer-single,Without History
1514,0,[],44,bpi_challenge_2012,0.8426361802286483,0.832149273839089,0.8245710345402617,0.8426361802286483,transformer-single,Without History
1515,0,[],45,bpi_challenge_2012,0.8474697077690663,0.8324167370176137,0.8296614430758046,0.8474697077690663,transformer-single,Without History
1516,0,[],46,bpi_challenge_2012,0.8484386900228484,0.8359439619225216,0.8277295431852784,0.8484386900228484,transformer-single,Without History
1517,0,[],47,bpi_challenge_2012,0.8464630225080386,0.8356209669328404,0.8263636308981738,0.8464630225080386,transformer-single,Without History
1518,0,[],48,bpi_challenge_2012,0.8464837049742711,0.8356929494124845,0.8288727307256913,0.8464837049742711,transformer-single,Without History
1519,0,[],49,bpi_challenge_2012,0.843978102189781,0.8420702206388305,0.8281404971686389,0.843978102189781,transformer-single,Without History
1520,0,[],5,bpi_challenge_2012,0.7866459627329192,0.6367842540382775,0.6986606057841772,0.7866459627329192,transformer-single,Without History
1521,0,[],50,bpi_challenge_2012,0.834319526627219,0.8198248625203812,0.8125163372577305,0.834319526627219,transformer-single,Without History
1522,0,[],51,bpi_challenge_2012,0.8314255983350677,0.8065012776765662,0.8078638834427022,0.8314255983350677,transformer-single,Without History
1523,0,[],52,bpi_challenge_2012,0.8364434687156971,0.8277527691444482,0.8185041813582496,0.8364434687156971,transformer-single,Without History
1524,0,[],53,bpi_challenge_2012,0.8652073732718893,0.8562019056073049,0.848564947684596,0.8652073732718893,transformer-single,Without History
1525,0,[],54,bpi_challenge_2012,0.8329207920792079,0.8308804625407934,0.8156135285742534,0.8329207920792079,transformer-single,Without History
1526,0,[],55,bpi_challenge_2012,0.8505897771952818,0.8394948502638814,0.832113782854263,0.8505897771952818,transformer-single,Without History
1527,0,[],56,bpi_challenge_2012,0.86731843575419,0.8578258742419269,0.8498631632000886,0.86731843575419,transformer-single,Without History
1528,0,[],57,bpi_challenge_2012,0.8477611940298507,0.8191317564893583,0.8216789840109447,0.8477611940298507,transformer-single,Without History
1529,0,[],58,bpi_challenge_2012,0.8670886075949367,0.8501571119823531,0.8491199164001636,0.8670886075949367,transformer-single,Without History
1530,0,[],59,bpi_challenge_2012,0.831946755407654,0.82283097846637,0.8154975704010541,0.831946755407654,transformer-single,Without History
1531,0,[],6,bpi_challenge_2012,0.8341682723185614,0.785382313378889,0.7957121406426448,0.8341682723185614,transformer-single,Without History
1532,0,[],60,bpi_challenge_2012,0.8810810810810811,0.8520322415175832,0.8621656416615545,0.8810810810810811,transformer-single,Without History
1533,0,[],61,bpi_challenge_2012,0.8352490421455939,0.8383442910365763,0.8172704806595277,0.8352490421455939,transformer-single,Without History
1534,0,[],62,bpi_challenge_2012,0.8519269776876268,0.8303915495484766,0.834599439264322,0.8519269776876268,transformer-single,Without History
1535,0,[],63,bpi_challenge_2012,0.8768577494692145,0.8516730686840536,0.8589542099244288,0.8768577494692145,transformer-single,Without History
1536,0,[],64,bpi_challenge_2012,0.8435374149659864,0.8314005568155053,0.8246598859874391,0.8435374149659864,transformer-single,Without History
1537,0,[],65,bpi_challenge_2012,0.8368298368298368,0.8156382637088446,0.8109998605541944,0.8368298368298368,transformer-single,Without History
1538,0,[],66,bpi_challenge_2012,0.8238213399503722,0.7875795836496924,0.798825596440994,0.8238213399503722,transformer-single,Without History
1539,0,[],67,bpi_challenge_2012,0.8427835051546392,0.8287548260741381,0.8218064160002138,0.8427835051546392,transformer-single,Without History
1540,0,[],68,bpi_challenge_2012,0.8469945355191257,0.8294252457077916,0.8252136442597752,0.8469945355191257,transformer-single,Without History
1541,0,[],69,bpi_challenge_2012,0.849112426035503,0.825467446464662,0.8270853173656452,0.849112426035503,transformer-single,Without History
1542,0,[],7,bpi_challenge_2012,0.8579628887998932,0.7453733041328262,0.7952886459546022,0.8579628887998932,transformer-single,Without History
1543,0,[],70,bpi_challenge_2012,0.8493589743589743,0.8371398871398872,0.8342759337580199,0.8493589743589743,transformer-single,Without History
1544,0,[],71,bpi_challenge_2012,0.8576271186440678,0.8416910858901991,0.8406709617450736,0.8576271186440678,transformer-single,Without History
1545,0,[],72,bpi_challenge_2012,0.8381294964028777,0.8140296089936377,0.8138991742427235,0.8381294964028777,transformer-single,Without History
1546,0,[],73,bpi_challenge_2012,0.8068181818181818,0.7826226852548563,0.7791175099761437,0.8068181818181818,transformer-single,Without History
1547,0,[],74,bpi_challenge_2012,0.8333333333333334,0.815708104311973,0.8107040221589317,0.8333333333333334,transformer-single,Without History
1548,0,[],75,bpi_challenge_2012,0.8283261802575107,0.8106444266349898,0.8076020604903146,0.8283261802575107,transformer-single,Without History
1549,0,[],76,bpi_challenge_2012,0.8532110091743119,0.8434798623234162,0.8387663776086447,0.8532110091743119,transformer-single,Without History
1550,0,[],77,bpi_challenge_2012,0.8446601941747572,0.7941641050613264,0.8124886184701883,0.8446601941747572,transformer-single,Without History
1551,0,[],78,bpi_challenge_2012,0.8,0.7649780024848257,0.7752226749285572,0.8,transformer-single,Without History
1552,0,[],79,bpi_challenge_2012,0.8287292817679558,0.7863172105161055,0.7949347617306106,0.8287292817679558,transformer-single,Without History
1553,0,[],8,bpi_challenge_2012,0.8137651821862348,0.7020980616511946,0.7475719918728362,0.8137651821862348,transformer-single,Without History
1554,0,[],80,bpi_challenge_2012,0.8588235294117647,0.8367927170868348,0.8394867702128935,0.8588235294117647,transformer-single,Without History
1555,0,[],81,bpi_challenge_2012,0.81875,0.7839371565934066,0.794746796365474,0.81875,transformer-single,Without History
1556,0,[],82,bpi_challenge_2012,0.8698630136986302,0.8534967555875991,0.855405052445788,0.8698630136986302,transformer-single,Without History
1557,0,[],83,bpi_challenge_2012,0.8732394366197183,0.8413945209719857,0.8498543425173859,0.8732394366197183,transformer-single,Without History
1558,0,[],84,bpi_challenge_2012,0.8863636363636364,0.8726551226551227,0.8720451819675766,0.8863636363636364,transformer-single,Without History
1559,0,[],85,bpi_challenge_2012,0.9047619047619048,0.8975483913372113,0.8966257686453082,0.9047619047619048,transformer-single,Without History
1560,0,[],86,bpi_challenge_2012,0.8407079646017699,0.8352740257723955,0.8289611010849948,0.8407079646017699,transformer-single,Without History
1561,0,[],87,bpi_challenge_2012,0.8899082568807339,0.8645954962468724,0.8713860044135274,0.8899082568807339,transformer-single,Without History
1562,0,[],88,bpi_challenge_2012,0.8557692307692307,0.838706636500754,0.8403457653457653,0.8557692307692307,transformer-single,Without History
1563,0,[],89,bpi_challenge_2012,0.8823529411764706,0.8694220171728823,0.8672207326186564,0.8823529411764706,transformer-single,Without History
1564,0,[],9,bpi_challenge_2012,0.8872815812088227,0.8273711566542509,0.8501035403334115,0.8872815812088227,transformer-single,Without History
1565,0,[],90,bpi_challenge_2012,0.9052631578947369,0.890970072239422,0.8943601105488583,0.9052631578947369,transformer-single,Without History
1566,0,[],91,bpi_challenge_2012,0.8888888888888888,0.9021774521774523,0.887432542765876,0.8888888888888888,transformer-single,Without History
1567,0,[],92,bpi_challenge_2012,0.8117647058823529,0.7423342670401494,0.7687656395891689,0.8117647058823529,transformer-single,Without History
1568,0,[],93,bpi_challenge_2012,0.9024390243902439,0.9124222859875657,0.9018838686057667,0.9024390243902439,transformer-single,Without History
1569,0,[],94,bpi_challenge_2012,0.8717948717948718,0.8458485958485957,0.8566951566951567,0.8717948717948718,transformer-single,Without History
1570,0,[],95,bpi_challenge_2012,0.8918918918918919,0.894144144144144,0.8842693342693343,0.8918918918918919,transformer-single,Without History
1571,0,[],96,bpi_challenge_2012,0.8169014084507042,0.822609901835254,0.8131835603439419,0.8169014084507042,transformer-single,Without History
1572,0,[],97,bpi_challenge_2012,0.8507462686567164,0.8160334690185437,0.8270078180525942,0.8507462686567164,transformer-single,Without History
1573,0,[],98,bpi_challenge_2012,0.9076923076923077,0.8757867132867132,0.8885135989879822,0.9076923076923077,transformer-single,Without History
1574,0,[],99,bpi_challenge_2012,0.8225806451612904,0.7879032258064517,0.7996568097836448,0.8225806451612904,transformer-single,Without History
1575,1,['workgroup'],1,helpdesk,0.8435181143605412,0.8203450861523169,0.7966167579738019,0.8435181143605412,dense-multiple,Without History
1576,1,['workgroup'],10,helpdesk,0.75,0.6333333333333333,0.678125,0.75,dense-multiple,Without History
1577,1,['workgroup'],11,helpdesk,0.7777777777777778,0.7222222222222222,0.7407407407407407,0.7777777777777778,dense-multiple,Without History
1578,1,['workgroup'],12,helpdesk,0.6,0.5,0.5333333333333333,0.6,dense-multiple,Without History
1579,1,['workgroup'],13,helpdesk,1.0,1.0,1.0,1.0,dense-multiple,Without History
1580,1,['workgroup'],14,helpdesk,1.0,1.0,1.0,1.0,dense-multiple,Without History
1581,1,['workgroup'],15,helpdesk,0.796135035190266,0.7164601796911205,0.7356056523462425,0.796135035190266,dense-multiple,Without History
1582,1,['workgroup'],2,helpdesk,0.7061393926152502,0.533359450484434,0.6050792137557681,0.7061393926152502,dense-multiple,Without History
1583,1,['workgroup'],3,helpdesk,0.8180361638818952,0.7628209300975438,0.7745558560153369,0.8180361638818952,dense-multiple,Without History
1584,1,['workgroup'],4,helpdesk,0.8342245989304813,0.7664726832180407,0.7878970351195826,0.8342245989304813,dense-multiple,Without History
1585,1,['workgroup'],5,helpdesk,0.8189987163029525,0.7754667746924728,0.7742093691048839,0.8189987163029525,dense-multiple,Without History
1586,1,['workgroup'],6,helpdesk,0.8307692307692308,0.7662011920139173,0.7886885935899335,0.8307692307692308,dense-multiple,Without History
1587,1,['workgroup'],7,helpdesk,0.8322147651006712,0.7890835678679617,0.7993836810658256,0.8322147651006712,dense-multiple,Without History
1588,1,['workgroup'],8,helpdesk,0.7547169811320755,0.6960712243731111,0.6935679932350298,0.7547169811320755,dense-multiple,Without History
1589,1,['workgroup'],9,helpdesk,0.6785714285714286,0.5497448979591837,0.5976190476190476,0.6785714285714286,dense-multiple,Without History
1590,1,['workgroup'],1,helpdesk,0.8435181143605412,0.8203450861523169,0.7966167579738019,0.8435181143605412,transformer-single,Max Case Length
1591,1,['workgroup'],10,helpdesk,0.75,0.6333333333333333,0.678125,0.75,transformer-single,Max Case Length
1592,1,['workgroup'],11,helpdesk,0.7777777777777778,0.7222222222222222,0.7407407407407407,0.7777777777777778,transformer-single,Max Case Length
1593,1,['workgroup'],12,helpdesk,0.6,0.5,0.5333333333333333,0.6,transformer-single,Max Case Length
1594,1,['workgroup'],13,helpdesk,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
1595,1,['workgroup'],14,helpdesk,1.0,1.0,1.0,1.0,transformer-single,Max Case Length
1596,1,['workgroup'],15,helpdesk,0.795240367410235,0.7179158806577656,0.7331761485423287,0.795240367410235,transformer-single,Max Case Length
1597,1,['workgroup'],2,helpdesk,0.7050469740004369,0.5333514516244867,0.6042416318302005,0.7050469740004369,transformer-single,Max Case Length
1598,1,['workgroup'],3,helpdesk,0.8159761959258411,0.766374070360562,0.7667882197424838,0.8159761959258411,transformer-single,Max Case Length
1599,1,['workgroup'],4,helpdesk,0.8336898395721926,0.7698639205232892,0.78537731705274,0.8336898395721926,transformer-single,Max Case Length
1600,1,['workgroup'],5,helpdesk,0.8177150192554558,0.7649536746108322,0.7750297693952591,0.8177150192554558,transformer-single,Max Case Length
1601,1,['workgroup'],6,helpdesk,0.84,0.795694330650483,0.8019482639806403,0.84,transformer-single,Max Case Length
1602,1,['workgroup'],7,helpdesk,0.8322147651006712,0.7945965776996176,0.7913016477249043,0.8322147651006712,transformer-single,Max Case Length
1603,1,['workgroup'],8,helpdesk,0.7169811320754716,0.7028751123090746,0.6559258351711181,0.7169811320754716,transformer-single,Max Case Length
1604,1,['workgroup'],9,helpdesk,0.6785714285714286,0.5497448979591837,0.5976190476190476,0.6785714285714286,transformer-single,Max Case Length
1605,0,[],1,sepsis,0.9065776930409915,0.853860512987307,0.8755872953187219,0.9065776930409915,transformer-single,Without History
1606,0,[],10,sepsis,0.5783475783475783,0.5389782291755172,0.5241003001922792,0.5783475783475783,transformer-single,Without History
1607,0,[],100,sepsis,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,transformer-single,Without History
1608,0,[],101,sepsis,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,transformer-single,Without History
1609,0,[],102,sepsis,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,transformer-single,Without History
1610,0,[],103,sepsis,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,transformer-single,Without History
1611,0,[],104,sepsis,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,transformer-single,Without History
1612,0,[],105,sepsis,1.0,1.0,1.0,1.0,transformer-single,Without History
1613,0,[],106,sepsis,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,transformer-single,Without History
1614,0,[],107,sepsis,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,transformer-single,Without History
1615,0,[],108,sepsis,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,transformer-single,Without History
1616,0,[],109,sepsis,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,transformer-single,Without History
1617,0,[],11,sepsis,0.4677914110429448,0.37910179995817755,0.3894962158756044,0.4677914110429448,transformer-single,Without History
1618,0,[],110,sepsis,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,transformer-single,Without History
1619,0,[],111,sepsis,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,transformer-single,Without History
1620,0,[],112,sepsis,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,transformer-single,Without History
1621,0,[],113,sepsis,1.0,1.0,1.0,1.0,transformer-single,Without History
1622,0,[],114,sepsis,0.0,0.0,0.0,0.0,transformer-single,Without History
1623,0,[],115,sepsis,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,transformer-single,Without History
1624,0,[],116,sepsis,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,transformer-single,Without History
1625,0,[],117,sepsis,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,transformer-single,Without History
1626,0,[],118,sepsis,0.0,0.0,0.0,0.0,transformer-single,Without History
1627,0,[],119,sepsis,0.5,0.5,0.5,0.5,transformer-single,Without History
1628,0,[],12,sepsis,0.5157894736842106,0.42670493845467816,0.4562715959277382,0.5157894736842106,transformer-single,Without History
1629,0,[],120,sepsis,0.5,0.5,0.5,0.5,transformer-single,Without History
1630,0,[],121,sepsis,0.5,0.5,0.5,0.5,transformer-single,Without History
1631,0,[],122,sepsis,1.0,1.0,1.0,1.0,transformer-single,Without History
1632,0,[],123,sepsis,1.0,1.0,1.0,1.0,transformer-single,Without History
1633,0,[],124,sepsis,0.0,0.0,0.0,0.0,transformer-single,Without History
1634,0,[],125,sepsis,0.5,0.5,0.5,0.5,transformer-single,Without History
1635,0,[],126,sepsis,1.0,1.0,1.0,1.0,transformer-single,Without History
1636,0,[],127,sepsis,0.0,0.0,0.0,0.0,transformer-single,Without History
1637,0,[],128,sepsis,0.5,0.5,0.5,0.5,transformer-single,Without History
1638,0,[],129,sepsis,1.0,1.0,1.0,1.0,transformer-single,Without History
1639,0,[],13,sepsis,0.47689075630252103,0.3883191250188663,0.4063804291429297,0.47689075630252103,transformer-single,Without History
1640,0,[],130,sepsis,0.0,0.0,0.0,0.0,transformer-single,Without History
1641,0,[],131,sepsis,0.5,0.5,0.5,0.5,transformer-single,Without History
1642,0,[],132,sepsis,1.0,1.0,1.0,1.0,transformer-single,Without History
